Transaction_ID,Date,Game_Type,Amount_Staked,Payout_Amount,Customer_Type
6628,2026-02-12,Joker,31.0,0.0,VIP
6629,2025-07-04,Virtual Sports,14.36,0.0,VIP
6630,2025-07-22,Scratch,5.46,0.0,Regular
6631,2025-07-10,Joker,15.46,0.0,VIP
6632,2025-08-04,Joker,15.26,0.0,VIP
6633,2026-03-23,Virtual Sports,17.54,0.0,VIP
6634,2026-04-04,Joker,32.32,0.0,Occasional
6635,2025-12-21,Scratch,34.75,0.0,VIP
6636,2025-09-23,Joker,44.66,0.0,VIP
6637,2026-01-21,Kino,9.71,0.0,Occasional
6638,2025-07-30,Pame Stoixima,2.95,0.0,Regular
6639,2025-06-05,Joker,2.53,0.0,VIP
6640,2026-03-12,Scratch,32.9,0.0,Occasional
6641,2026-02-17,Scratch,3.32,0.0,VIP
6642,2026-01-13,Pame Stoixima,49.23,0.0,Occasional
6643,2025-06-27,Kino,23.65,0.0,Occasional
6644,2025-07-02,Kino,41.94,0.0,Regular
6645,2025-12-31,Scratch,4.03,17.43,VIP
6646,2025-08-21,Kino,26.95,0.0,Regular
6647,2025-11-12,Kino,37.96,0.0,VIP
6648,2026-02-27,Joker,35.85,0.0,Occasional
6649,2026-01-04,Scratch,34.1,0.0,Regular
6650,2025-05-19,Pame Stoixima,32.67,0.0,Occasional
6651,2025-08-06,Kino,11.6,23.08,VIP
6652,2025-09-11,Scratch,48.34,0.0,VIP
6653,2025-10-03,Kino,21.88,0.0,VIP
6654,2025-10-26,Virtual Sports,10.59,20.19,VIP
6655,2025-05-27,Pame Stoixima,19.88,0.0,VIP
6656,2025-12-04,Pame Stoixima,8.92,0.0,VIP
6657,2025-04-17,Joker,34.95,64.82,Occasional
6658,2025-06-05,Virtual Sports,2.64,0.0,Occasional
6659,2025-07-21,Virtual Sports,36.58,0.0,Regular
6660,2026-03-06,Joker,34.02,0.0,VIP
6661,2025-05-11,Kino,20.04,0.0,Regular
6662,2025-07-03,Joker,38.88,0.0,Occasional
6663,2026-02-28,Pame Stoixima,34.77,0.0,VIP
6664,2025-05-15,Virtual Sports,27.41,0.0,VIP
6665,2025-10-29,Kino,27.65,0.0,Occasional
6666,2025-09-06,Kino,33.5,0.0,Regular
6667,2026-04-10,Joker,15.35,0.0,Regular
6668,2025-05-18,Joker,28.56,0.0,VIP
6669,2026-03-18,Kino,5.63,0.0,Occasional
6670,2026-01-11,Joker,17.66,0.0,Occasional
6671,2025-06-06,Pame Stoixima,15.33,0.0,Regular
6672,2025-08-20,Scratch,7.11,0.0,Occasional
6673,2025-10-20,Scratch,33.08,156.02,VIP
6674,2025-10-03,Kino,20.43,0.0,VIP
6675,2025-12-30,Virtual Sports,35.28,0.0,Regular
6676,2025-08-23,Kino,19.55,0.0,VIP
6677,2026-02-26,Kino,35.8,0.0,Occasional
6678,2025-05-17,Scratch,48.83,0.0,VIP
6679,2025-08-24,Virtual Sports,47.92,0.0,VIP
6680,2025-06-16,Scratch,42.78,0.0,Regular
6681,2026-03-17,Joker,23.65,0.0,VIP
6682,2025-08-26,Virtual Sports,7.24,0.0,Regular
6683,2025-10-15,Scratch,44.35,0.0,Regular
6684,2025-06-11,Joker,11.34,0.0,VIP
6685,2026-04-04,Virtual Sports,0.98,0.0,Regular
6686,2026-02-25,Kino,17.03,0.0,Occasional
6687,2025-12-31,Kino,29.96,0.0,Regular
6688,2025-10-22,Pame Stoixima,21.94,0.0,Regular
6689,2026-04-08,Joker,29.52,0.0,Occasional
6690,2025-10-01,Scratch,15.17,0.0,VIP
6691,2025-09-27,Scratch,1.75,0.0,VIP
6692,2026-01-18,Pame Stoixima,7.56,0.0,Regular
6693,2026-01-12,Scratch,23.11,61.51,VIP
6694,2025-07-25,Pame Stoixima,4.6,0.0,VIP
6695,2025-10-09,Joker,38.01,0.0,VIP
6696,2025-10-17,Scratch,25.95,0.0,VIP
6697,2025-08-07,Pame Stoixima,47.91,0.0,Occasional
6698,2026-02-25,Joker,3.13,0.0,Regular
6699,2025-07-12,Virtual Sports,33.19,0.0,Regular
6700,2025-12-25,Scratch,34.54,65.31,VIP
6701,2025-11-09,Joker,28.7,0.0,Regular
6702,2025-04-21,Joker,1.37,0.0,VIP
6703,2026-03-17,Kino,35.69,0.0,Regular
6704,2025-10-16,Virtual Sports,12.97,0.0,Occasional
6705,2025-11-01,Virtual Sports,26.51,0.0,Occasional
6706,2025-09-27,Virtual Sports,27.74,0.0,VIP
6707,2026-03-27,Scratch,37.53,0.0,Occasional
6708,2025-09-02,Virtual Sports,43.07,0.0,VIP
6709,2025-05-28,Virtual Sports,45.65,0.0,Occasional
6710,2025-11-03,Joker,26.24,0.0,Regular
6711,2025-12-20,Virtual Sports,3.84,5.82,VIP
6712,2025-08-09,Pame Stoixima,35.85,0.0,VIP
6713,2025-09-27,Virtual Sports,1.8,0.0,VIP
6714,2026-03-10,Kino,12.13,54.25,Occasional
6715,2025-08-04,Pame Stoixima,33.2,153.61,VIP
6716,2026-01-07,Pame Stoixima,18.81,0.0,Occasional
6717,2026-01-24,Scratch,33.39,0.0,Occasional
6718,2025-09-26,Pame Stoixima,49.5,0.0,Regular
6719,2025-11-12,Kino,46.19,0.0,Regular
6720,2025-11-10,Kino,6.08,0.0,VIP
6721,2025-05-04,Kino,28.01,101.97,VIP
6722,2025-06-27,Pame Stoixima,3.99,6.1,Regular
6723,2025-12-15,Joker,13.88,58.18,VIP
6724,2026-02-17,Kino,5.14,11.7,Occasional
6725,2025-09-02,Joker,42.24,0.0,VIP
6726,2025-09-22,Virtual Sports,39.68,0.0,Regular
6727,2025-05-24,Joker,10.35,0.0,VIP
6728,2026-03-11,Pame Stoixima,26.34,116.66,Regular
6729,2026-01-31,Pame Stoixima,42.52,0.0,Occasional
6730,2026-02-04,Pame Stoixima,42.99,0.0,Occasional
6731,2026-03-31,Scratch,19.07,91.2,Occasional
6732,2026-03-07,Joker,19.29,65.32,VIP
6733,2026-04-05,Kino,38.09,0.0,Regular
6734,2025-09-06,Virtual Sports,14.5,38.45,Regular
6735,2025-06-25,Kino,39.87,0.0,VIP
6736,2026-02-15,Kino,18.67,74.29,VIP
6737,2025-11-18,Joker,35.58,173.86,VIP
6738,2025-05-03,Virtual Sports,28.37,130.99,Regular
6739,2025-12-29,Virtual Sports,25.77,0.0,Occasional
6740,2026-01-11,Kino,48.25,114.7,Occasional
6741,2026-03-20,Joker,48.92,0.0,Occasional
6742,2026-02-21,Pame Stoixima,38.52,153.14,VIP
6743,2025-05-16,Scratch,12.15,0.0,Occasional
6744,2025-11-24,Virtual Sports,2.1,0.0,Occasional
6745,2026-01-07,Scratch,26.09,0.0,VIP
6746,2026-01-27,Virtual Sports,44.75,170.86,Regular
6747,2026-02-08,Kino,44.94,0.0,VIP
6748,2025-10-05,Joker,48.9,224.53,VIP
6749,2026-01-15,Kino,3.86,13.63,Occasional
6750,2025-09-06,Virtual Sports,43.41,0.0,VIP
6751,2025-10-06,Joker,41.84,0.0,VIP
6752,2026-01-29,Virtual Sports,38.01,98.8,Regular
6753,2025-07-08,Kino,30.88,0.0,Regular
6754,2025-10-26,Joker,13.17,0.0,VIP
6755,2025-10-17,Pame Stoixima,26.01,78.26,Regular
6756,2026-03-28,Kino,20.75,0.0,VIP
6757,2025-11-06,Joker,42.5,0.0,VIP
6758,2025-09-29,Virtual Sports,46.03,0.0,Regular
6759,2025-05-03,Kino,41.42,0.0,Regular
6760,2025-10-19,Virtual Sports,12.84,0.0,Occasional
6761,2026-02-24,Pame Stoixima,27.88,0.0,VIP
6762,2026-02-16,Virtual Sports,44.0,0.0,Regular
6763,2025-12-27,Joker,30.19,0.0,Occasional
6764,2025-10-29,Virtual Sports,28.4,122.21,Regular
6765,2025-12-10,Kino,28.39,0.0,Regular
6766,2025-07-18,Virtual Sports,8.35,0.0,Occasional
6767,2025-07-06,Scratch,14.65,0.0,Regular
6768,2025-06-04,Scratch,35.89,0.0,Regular
6769,2025-08-16,Pame Stoixima,17.83,0.0,VIP
6770,2025-05-16,Kino,28.97,0.0,Regular
6771,2026-02-06,Scratch,20.48,0.0,Regular
6772,2025-12-11,Pame Stoixima,18.99,0.0,VIP
6773,2025-10-01,Kino,14.29,0.0,Regular
6774,2026-04-03,Kino,27.71,0.0,Regular
6775,2026-01-27,Joker,6.78,0.0,Regular
6776,2026-04-02,Scratch,18.24,0.0,Occasional
6777,2025-12-01,Joker,47.38,0.0,VIP
6778,2025-06-14,Scratch,32.62,0.0,Occasional
6779,2025-09-18,Scratch,17.8,0.0,Occasional
6780,2025-05-16,Pame Stoixima,2.48,0.0,VIP
6781,2025-10-22,Virtual Sports,20.57,0.0,Regular
6782,2025-12-26,Virtual Sports,17.72,0.0,Occasional
6783,2026-02-19,Kino,20.63,0.0,Occasional
6784,2026-04-07,Scratch,34.01,0.0,Occasional
6785,2025-08-19,Virtual Sports,9.87,0.0,Regular
6786,2025-06-27,Pame Stoixima,34.32,58.63,VIP
6787,2025-04-27,Virtual Sports,38.38,0.0,Regular
6788,2025-05-23,Pame Stoixima,5.53,0.0,VIP
6789,2025-04-27,Virtual Sports,33.09,0.0,VIP
6790,2025-04-18,Pame Stoixima,37.36,0.0,VIP
6791,2025-11-30,Kino,18.48,0.0,Occasional
6792,2025-10-03,Virtual Sports,14.66,0.0,Regular
6793,2026-03-30,Kino,36.0,0.0,Regular
6794,2025-12-17,Joker,17.28,22.91,Occasional
6795,2026-01-16,Kino,33.14,0.0,Regular
6796,2025-07-17,Joker,44.18,0.0,Regular
6797,2025-09-24,Pame Stoixima,49.33,0.0,Regular
6798,2025-12-25,Virtual Sports,24.78,0.0,Occasional
6799,2025-09-18,Kino,38.75,0.0,VIP
6800,2026-03-25,Kino,7.12,0.0,VIP
6801,2025-09-30,Kino,19.25,0.0,Regular
6802,2026-02-23,Scratch,17.47,31.49,Occasional
6803,2025-04-24,Joker,26.91,0.0,Occasional
6804,2025-10-07,Scratch,8.77,34.39,Regular
6805,2026-01-08,Kino,5.22,0.0,Occasional
6806,2026-01-04,Scratch,14.23,0.0,Occasional
6807,2025-09-02,Kino,11.51,0.0,Occasional
6808,2025-10-02,Kino,9.77,0.0,Regular
6809,2025-05-22,Pame Stoixima,23.64,0.0,VIP
6810,2025-11-21,Virtual Sports,19.12,0.0,Regular
6811,2025-08-05,Joker,12.78,20.7,Regular
6812,2025-12-31,Pame Stoixima,7.83,0.0,Occasional
6813,2025-10-29,Virtual Sports,6.13,0.0,VIP
6814,2026-01-08,Virtual Sports,40.43,0.0,VIP
6815,2025-04-25,Virtual Sports,38.47,0.0,VIP
6816,2025-10-07,Pame Stoixima,21.56,0.0,Occasional
6817,2025-05-27,Pame Stoixima,16.14,0.0,Occasional
6818,2025-11-06,Scratch,40.73,0.0,Occasional
6819,2025-08-10,Scratch,15.23,67.13,Regular
6820,2025-04-30,Joker,44.14,0.0,VIP
6821,2025-06-03,Scratch,30.79,138.25,Regular
6822,2025-08-29,Joker,15.84,35.79,Occasional
6823,2026-02-16,Scratch,4.1,0.0,VIP
6824,2026-01-01,Joker,24.47,65.87,Regular
6825,2026-04-11,Virtual Sports,21.89,0.0,Occasional
6826,2025-12-15,Pame Stoixima,8.65,0.0,VIP
6827,2026-04-09,Virtual Sports,23.76,0.0,Occasional
6828,2025-10-18,Scratch,49.74,0.0,VIP
6829,2026-01-16,Pame Stoixima,4.14,0.0,Occasional
6830,2025-04-29,Joker,14.11,0.0,VIP
6831,2025-07-07,Scratch,30.84,38.15,Occasional
6832,2026-03-24,Virtual Sports,32.45,0.0,Regular
6833,2025-07-01,Joker,0.65,0.0,Regular
6834,2025-09-17,Joker,7.23,0.0,Occasional
6835,2025-10-09,Pame Stoixima,49.02,126.6,VIP
6836,2025-10-25,Kino,1.65,0.0,VIP
6837,2026-03-26,Pame Stoixima,27.58,0.0,VIP
6838,2025-08-01,Joker,22.05,0.0,Regular
6839,2025-08-01,Virtual Sports,10.03,0.0,Occasional
6840,2026-04-07,Pame Stoixima,27.3,0.0,Occasional
6841,2025-10-08,Joker,43.13,0.0,Regular
6842,2026-01-15,Joker,32.76,0.0,Regular
6843,2025-09-11,Joker,14.58,0.0,Regular
6844,2025-09-02,Scratch,47.14,0.0,Regular
6845,2025-08-25,Pame Stoixima,44.25,0.0,Regular
6846,2025-04-30,Scratch,14.75,0.0,Occasional
6847,2025-11-13,Pame Stoixima,21.19,0.0,Occasional
6848,2025-08-26,Pame Stoixima,41.38,0.0,Occasional
6849,2025-08-17,Kino,32.52,0.0,Occasional
6850,2026-01-22,Kino,48.82,0.0,Occasional
6851,2025-04-30,Virtual Sports,33.47,0.0,Occasional
6852,2025-10-16,Joker,16.76,76.63,Occasional
6853,2025-08-08,Kino,7.82,0.0,Occasional
6854,2025-06-26,Scratch,22.09,0.0,VIP
6855,2025-08-13,Pame Stoixima,20.58,0.0,Occasional
6856,2025-11-30,Pame Stoixima,13.41,0.0,VIP
6857,2025-07-12,Kino,40.46,166.43,VIP
6858,2026-04-06,Virtual Sports,26.72,0.0,VIP
6859,2025-06-22,Pame Stoixima,21.89,0.0,Occasional
6860,2025-07-24,Joker,15.5,0.0,Regular
6861,2025-05-11,Joker,17.14,0.0,VIP
6862,2025-10-18,Pame Stoixima,4.62,7.75,Regular
6863,2026-03-03,Pame Stoixima,2.52,0.0,Regular
6864,2025-06-17,Scratch,14.82,0.0,Regular
6865,2025-11-15,Joker,38.58,0.0,Regular
6866,2025-05-21,Scratch,6.45,0.0,Occasional
6867,2026-03-22,Kino,7.09,0.0,Occasional
6868,2026-01-17,Kino,36.6,0.0,Regular
6869,2026-02-14,Virtual Sports,4.86,10.35,VIP
6870,2025-06-28,Kino,22.14,0.0,Occasional
6871,2025-04-19,Joker,19.29,67.79,VIP
6872,2025-08-07,Scratch,5.94,0.0,VIP
6873,2025-08-23,Joker,26.4,0.0,Regular
6874,2025-07-01,Virtual Sports,6.66,0.0,Regular
6875,2026-01-01,Joker,29.88,0.0,Occasional
6876,2026-01-14,Joker,21.52,0.0,Occasional
6877,2025-06-13,Pame Stoixima,22.0,0.0,Regular
6878,2026-02-13,Joker,7.39,0.0,VIP
6879,2026-01-06,Pame Stoixima,23.22,0.0,VIP
6880,2025-12-20,Scratch,13.76,65.92,VIP
6881,2025-04-17,Pame Stoixima,13.2,0.0,VIP
6882,2025-08-07,Joker,11.91,0.0,Occasional
6883,2025-05-09,Kino,5.96,0.0,Regular
6884,2025-08-21,Joker,29.31,57.99,Occasional
6885,2025-09-30,Virtual Sports,3.63,0.0,Occasional
6886,2025-05-20,Scratch,38.9,0.0,Regular
6887,2026-01-01,Scratch,14.73,0.0,Regular
6888,2025-10-12,Pame Stoixima,26.29,0.0,Occasional
6889,2025-06-14,Scratch,6.32,0.0,Regular
6890,2025-06-02,Kino,3.0,0.0,Occasional
6891,2025-08-23,Kino,45.85,0.0,Regular
6892,2025-10-15,Scratch,48.55,0.0,Regular
6893,2025-10-16,Scratch,43.83,0.0,VIP
6894,2025-07-10,Joker,36.67,0.0,Regular
6895,2025-09-24,Kino,14.01,0.0,VIP
6896,2025-08-07,Joker,0.81,0.0,Regular
6897,2025-06-20,Scratch,29.57,0.0,Occasional
6898,2025-07-07,Pame Stoixima,27.13,0.0,Occasional
6899,2026-03-06,Virtual Sports,40.1,0.0,Occasional
6900,2025-04-17,Joker,35.55,0.0,Occasional
6901,2025-06-08,Pame Stoixima,28.69,0.0,Regular
6902,2026-03-21,Scratch,35.55,0.0,Occasional
6903,2025-05-05,Pame Stoixima,39.86,0.0,VIP
6904,2025-07-10,Kino,29.32,0.0,VIP
6905,2025-11-08,Scratch,29.53,0.0,Occasional
6906,2025-11-19,Pame Stoixima,2.36,0.0,Occasional
6907,2025-12-26,Scratch,1.98,0.0,Regular
6908,2025-04-16,Virtual Sports,42.21,0.0,VIP
6909,2025-09-18,Virtual Sports,19.87,0.0,Regular
6910,2025-12-04,Virtual Sports,8.16,0.0,Occasional
6911,2026-02-03,Virtual Sports,32.28,0.0,VIP
6912,2025-07-13,Virtual Sports,46.65,0.0,Regular
6913,2025-06-26,Kino,19.34,0.0,Regular
6914,2025-11-19,Joker,19.88,95.1,Occasional
6915,2025-11-27,Virtual Sports,42.17,0.0,VIP
6916,2025-05-22,Scratch,37.97,0.0,Regular
6917,2025-09-16,Virtual Sports,3.36,0.0,Regular
6918,2026-03-26,Pame Stoixima,27.18,0.0,Regular
6919,2026-02-14,Kino,20.24,95.08,Occasional
6920,2025-08-31,Kino,18.13,0.0,Regular
6921,2025-07-13,Kino,26.18,0.0,VIP
6922,2025-06-20,Pame Stoixima,28.93,110.89,VIP
6923,2025-05-24,Pame Stoixima,18.11,0.0,Occasional
6924,2026-03-16,Scratch,29.39,0.0,VIP
6925,2026-02-22,Kino,41.99,0.0,VIP
6926,2025-10-31,Virtual Sports,36.96,134.39,Regular
6927,2026-02-02,Scratch,17.41,0.0,Occasional
6928,2025-05-28,Kino,0.7,0.0,Regular
6929,2025-07-07,Scratch,47.15,0.0,VIP
6930,2025-08-29,Virtual Sports,20.1,0.0,Occasional
6931,2025-04-21,Virtual Sports,42.21,0.0,VIP
6932,2025-09-18,Pame Stoixima,26.96,0.0,Regular
6933,2025-11-06,Kino,24.17,0.0,VIP
6934,2025-10-27,Joker,30.25,0.0,Regular
6935,2025-04-23,Kino,33.06,57.13,Occasional
6936,2025-08-07,Joker,39.78,0.0,Occasional
6937,2025-04-26,Scratch,43.89,0.0,Regular
6938,2025-11-25,Joker,35.65,0.0,Regular
6939,2025-07-03,Virtual Sports,13.18,0.0,VIP
6940,2025-10-03,Virtual Sports,30.58,107.29,VIP
6941,2025-04-24,Pame Stoixima,31.3,0.0,Regular
6942,2025-09-12,Virtual Sports,17.81,0.0,VIP
6943,2025-12-29,Scratch,15.81,24.3,VIP
6944,2026-01-09,Virtual Sports,40.5,0.0,Occasional
6945,2025-09-09,Virtual Sports,32.44,0.0,Occasional
6946,2025-12-02,Pame Stoixima,31.46,0.0,Regular
6947,2026-03-23,Scratch,17.4,0.0,VIP
6948,2026-02-07,Scratch,15.51,0.0,Occasional
6949,2025-08-12,Kino,19.39,0.0,VIP
6950,2025-07-07,Pame Stoixima,39.66,0.0,Occasional
6951,2025-05-15,Pame Stoixima,47.8,139.97,VIP
6952,2025-11-05,Joker,10.71,0.0,VIP
6953,2025-04-14,Joker,17.6,0.0,VIP
6954,2026-04-02,Kino,49.94,0.0,Regular
6955,2025-09-26,Virtual Sports,33.49,0.0,Occasional
6956,2026-01-12,Pame Stoixima,14.39,0.0,Regular
6957,2026-04-13,Kino,8.02,34.09,Regular
6958,2025-05-23,Kino,46.64,0.0,VIP
6959,2025-06-16,Kino,25.57,0.0,VIP
6960,2026-03-19,Pame Stoixima,10.19,0.0,Occasional
6961,2025-08-14,Scratch,1.49,0.0,Occasional
6962,2026-01-15,Kino,22.32,44.44,Regular
6963,2025-04-15,Pame Stoixima,32.45,0.0,Regular
6964,2025-12-12,Scratch,46.01,0.0,VIP
6965,2025-07-11,Kino,44.89,69.36,Regular
6966,2025-07-14,Virtual Sports,13.56,0.0,VIP
6967,2025-12-01,Joker,11.84,0.0,Occasional
6968,2026-02-11,Scratch,10.28,0.0,Occasional
6969,2025-11-17,Joker,36.27,0.0,Regular
6970,2025-11-10,Joker,7.11,0.0,Occasional
6971,2025-06-02,Joker,26.06,0.0,Occasional
6972,2025-05-25,Joker,7.23,0.0,Regular
6973,2026-03-19,Kino,7.2,0.0,Occasional
6974,2026-02-04,Kino,45.72,0.0,VIP
6975,2025-06-24,Scratch,13.23,22.53,Occasional
6976,2025-05-10,Scratch,28.21,85.22,VIP
6977,2025-06-06,Joker,2.97,0.0,VIP
6978,2025-08-12,Virtual Sports,8.1,0.0,Regular
6979,2025-04-19,Virtual Sports,12.67,0.0,Occasional
6980,2025-06-24,Kino,11.18,0.0,Regular
6981,2025-12-28,Scratch,27.03,0.0,Regular
6982,2025-12-01,Virtual Sports,16.48,0.0,VIP
6983,2025-11-07,Scratch,49.7,0.0,VIP
6984,2025-09-10,Kino,46.0,0.0,Occasional
6985,2025-09-16,Pame Stoixima,46.85,0.0,Occasional
6986,2025-07-25,Virtual Sports,19.73,0.0,Regular
6987,2025-07-11,Virtual Sports,30.44,0.0,Occasional
6988,2025-07-03,Kino,41.96,0.0,VIP
6989,2026-03-22,Joker,26.82,0.0,Regular
6990,2025-10-06,Scratch,47.71,0.0,Regular
6991,2025-12-19,Virtual Sports,38.37,0.0,Occasional
6992,2025-10-25,Joker,23.62,0.0,VIP
6993,2025-04-21,Scratch,11.4,0.0,VIP
6994,2025-07-11,Scratch,38.05,163.0,Regular
6995,2025-08-16,Scratch,34.16,0.0,VIP
6996,2026-01-22,Pame Stoixima,30.96,0.0,Occasional
6997,2025-04-26,Virtual Sports,29.61,0.0,VIP
6998,2025-06-20,Joker,16.4,0.0,Occasional
6999,2025-06-02,Virtual Sports,25.64,0.0,Occasional
7000,2025-07-17,Scratch,25.36,0.0,Occasional
7001,2026-02-12,Joker,11.53,0.0,Occasional
7002,2025-11-05,Joker,26.3,35.92,VIP
7003,2025-09-17,Kino,49.27,223.22,Occasional
7004,2025-06-10,Scratch,17.9,0.0,Regular
7005,2026-01-24,Joker,29.36,0.0,Regular
7006,2025-11-27,Scratch,33.81,104.11,VIP
7007,2025-11-22,Scratch,11.64,0.0,VIP
7008,2025-10-29,Joker,34.44,0.0,Occasional
7009,2025-10-06,Pame Stoixima,8.46,10.92,Regular
7010,2025-09-23,Kino,14.7,27.89,Occasional
7011,2026-01-18,Scratch,14.78,0.0,Regular
7012,2025-10-15,Pame Stoixima,22.38,98.92,VIP
7013,2026-02-14,Virtual Sports,45.8,0.0,Regular
7014,2025-04-14,Joker,26.77,0.0,Occasional
7015,2025-11-07,Virtual Sports,16.31,0.0,Occasional
7016,2025-08-18,Joker,31.83,0.0,Regular
7017,2025-09-18,Virtual Sports,2.81,7.42,VIP
7018,2025-07-25,Pame Stoixima,20.2,0.0,Occasional
7019,2026-01-07,Kino,22.6,0.0,Regular
7020,2025-11-06,Joker,8.91,0.0,Regular
7021,2025-05-10,Kino,13.5,0.0,VIP
7022,2025-06-13,Joker,48.38,0.0,Regular
7023,2025-08-31,Pame Stoixima,17.52,0.0,Occasional
7024,2026-02-27,Pame Stoixima,20.18,0.0,VIP
7025,2025-10-28,Scratch,10.0,0.0,VIP
7026,2025-07-02,Kino,20.62,0.0,Regular
7027,2025-07-23,Pame Stoixima,4.0,0.0,Regular
7028,2025-07-18,Pame Stoixima,30.98,0.0,Regular
7029,2025-08-22,Kino,4.08,0.0,Regular
7030,2025-11-16,Joker,41.59,0.0,VIP
7031,2025-05-13,Pame Stoixima,13.31,0.0,VIP
7032,2025-10-28,Scratch,29.06,0.0,Occasional
7033,2026-03-08,Joker,12.96,0.0,Occasional
7034,2025-06-23,Pame Stoixima,49.4,0.0,VIP
7035,2025-05-18,Joker,14.11,0.0,Regular
7036,2025-11-05,Kino,16.26,0.0,Occasional
7037,2026-03-19,Joker,44.99,0.0,Regular
7038,2025-07-25,Scratch,40.72,0.0,Regular
7039,2025-12-01,Virtual Sports,33.62,0.0,Occasional
7040,2025-06-18,Kino,41.04,0.0,Regular
7041,2025-10-27,Kino,18.11,0.0,Regular
7042,2026-01-25,Kino,17.45,0.0,Regular
7043,2025-12-16,Scratch,2.37,0.0,Occasional
7044,2025-07-20,Scratch,10.5,0.0,Regular
7045,2025-08-02,Pame Stoixima,17.19,0.0,Occasional
7046,2025-05-31,Kino,40.82,70.29,VIP
7047,2025-05-25,Virtual Sports,42.79,0.0,VIP
7048,2025-11-28,Pame Stoixima,36.11,0.0,Regular
7049,2025-05-12,Joker,14.39,0.0,VIP
7050,2025-10-26,Joker,22.02,0.0,Occasional
7051,2025-10-17,Pame Stoixima,48.46,0.0,VIP
7052,2025-10-28,Scratch,12.85,0.0,Occasional
7053,2026-01-23,Joker,10.14,0.0,VIP
7054,2025-10-18,Virtual Sports,46.61,0.0,VIP
7055,2025-09-04,Pame Stoixima,49.67,0.0,Occasional
7056,2025-10-20,Scratch,21.83,0.0,VIP
7057,2025-08-06,Kino,36.83,0.0,Occasional
7058,2025-06-02,Scratch,17.51,0.0,Regular
7059,2025-12-23,Pame Stoixima,25.51,0.0,Occasional
7060,2025-10-23,Pame Stoixima,19.14,0.0,Occasional
7061,2025-05-25,Pame Stoixima,27.56,0.0,Regular
7062,2026-04-06,Joker,23.22,0.0,Occasional
7063,2025-10-22,Kino,47.26,0.0,Regular
7064,2025-09-25,Scratch,39.59,154.99,VIP
7065,2025-09-04,Scratch,18.9,0.0,Occasional
7066,2025-04-20,Scratch,15.98,27.45,Occasional
7067,2025-06-26,Scratch,33.35,0.0,Regular
7068,2025-07-25,Pame Stoixima,9.26,0.0,Occasional
7069,2026-01-26,Joker,13.9,0.0,Occasional
7070,2025-09-13,Kino,23.61,0.0,VIP
7071,2025-06-18,Pame Stoixima,14.6,0.0,Regular
7072,2025-07-28,Pame Stoixima,3.15,0.0,VIP
7073,2025-06-22,Kino,29.04,113.33,VIP
7074,2026-03-30,Pame Stoixima,38.22,186.42,Regular
7075,2025-12-12,Pame Stoixima,6.55,21.57,VIP
7076,2025-07-27,Pame Stoixima,0.73,0.0,Occasional
7077,2026-01-05,Virtual Sports,33.37,0.0,Occasional
7078,2026-04-08,Joker,12.77,0.0,VIP
7079,2025-04-28,Kino,19.67,0.0,Regular
7080,2026-03-31,Kino,18.74,0.0,VIP
7081,2025-10-11,Pame Stoixima,9.94,0.0,VIP
7082,2026-01-03,Virtual Sports,26.96,34.98,Occasional
7083,2025-06-08,Kino,15.03,0.0,Occasional
7084,2025-09-27,Virtual Sports,45.42,0.0,Regular
7085,2025-07-19,Scratch,22.65,73.9,Regular
7086,2025-05-27,Scratch,30.8,0.0,VIP
7087,2026-04-05,Virtual Sports,33.64,0.0,VIP
7088,2025-09-27,Kino,1.05,0.0,Regular
7089,2026-03-16,Scratch,37.88,171.07,Regular
7090,2025-07-03,Pame Stoixima,9.35,0.0,VIP
7091,2025-04-18,Kino,10.27,0.0,Occasional
7092,2025-06-25,Joker,4.06,0.0,Occasional
7093,2025-06-28,Kino,31.04,100.64,Regular
7094,2025-05-31,Pame Stoixima,46.62,0.0,VIP
7095,2025-05-06,Scratch,15.1,0.0,Occasional
7096,2025-05-29,Kino,12.66,0.0,Occasional
7097,2025-04-15,Pame Stoixima,33.41,0.0,Occasional
7098,2025-12-04,Joker,1.29,0.0,Regular
7099,2025-04-13,Joker,22.08,0.0,Regular
7100,2026-01-15,Scratch,18.51,0.0,VIP
7101,2025-04-18,Scratch,40.14,0.0,Occasional
7102,2026-04-05,Joker,36.04,0.0,Regular
7103,2026-01-09,Joker,5.33,15.99,VIP
7104,2025-09-14,Joker,33.24,0.0,VIP
7105,2026-03-01,Pame Stoixima,7.22,0.0,Occasional
7106,2026-01-25,Kino,40.71,0.0,Occasional
7107,2026-04-07,Virtual Sports,33.53,0.0,Regular
7108,2026-02-08,Virtual Sports,3.06,0.0,Occasional
7109,2025-09-27,Virtual Sports,43.43,0.0,Occasional
7110,2025-12-01,Pame Stoixima,47.69,0.0,VIP
7111,2025-04-22,Scratch,25.07,0.0,Regular
7112,2026-04-09,Kino,38.8,0.0,Regular
7113,2025-04-13,Virtual Sports,26.64,0.0,Regular
7114,2025-04-18,Kino,19.32,0.0,VIP
7115,2025-07-31,Virtual Sports,16.14,0.0,Occasional
7116,2026-02-20,Pame Stoixima,40.69,0.0,VIP
7117,2025-09-25,Pame Stoixima,42.54,0.0,Regular
7118,2025-10-20,Kino,40.49,170.94,Occasional
7119,2025-07-22,Kino,32.08,0.0,VIP
7120,2026-03-01,Scratch,49.85,0.0,Occasional
